,danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,key,mode,time_signature
107,0.46,0.809,-5.415,0.326,5.04e-05,0.609,157.184,0.0422,6,1,4
108,0.343,0.449,-8.245,0.0456,0,0.152,150.539,0.507,5,1,3
109,0.534,0.87,-3.078,0.0425,0,0.462,126.019,0.000334,11,0,4
110,0.567,0.686,-6.139,0.175,1.86e-06,0.716,172.014,0.0317,7,1,4
111,0.671,0.314,-8.091,0.244,0,0.296,110.898,0.11,5,0,4
112,0.79,0.647,-5.983,0.136,0,0.654,87.999,0.0515,10,0,4
113,0.511,0.532,-5.745,0.056,0,0.322,137.827,0.169,5,1,4
114,0.496,0.885,-2.969,0.0803,0,0.665,145.863,0.000886,11,0,4
115,0.524,0.692,-3.866,0.0369,0,0.621,163.874,0.311,4,1,4
116,0.515,0.781,-2.608,0.0535,0,0.57,139.846,0.00192,4,1,4
117,0.53,0.712,-8.135,0.0461,0.0233,0.577,167.964,0.44,0,1,4
118,0.533,0.74,-5.767,0.0359,2.95e-06,0.465,89.934,0.089,2,1,4
119,0.348,0.576,-8.388,0.0289,0.0462,0.428,179.014,0.00766,0,1,4
120,0.419,0.47,-5.016,0.0296,0,0.133,119.294,0.0236,4,1,3
121,0.427,0.915,-1.909,0.0619,0,0.355,162.201,0.00667,5,1,4
122,0.496,0.593,-5.154,0.0285,0,0.177,91.038,0.0476,4,1,4
123,0.35,0.508,-7.584,0.025,2.37e-06,0.286,81.719,0.269,0,1,4
124,0.501,0.813,-8.192,0.0639,4.75e-05,0.495,136.59,0.0455,11,1,4
125,0.546,0.846,-5.719,0.181,0,0.74,162.043,0.0135,5,1,4
126,0.52,0.831,-3.432,0.0968,0,0.677,160.035,0.00261,9,1,4
127,0.43,0.692,-4.234,0.0429,4.17e-06,0.401,156.261,0.254,6,1,4
128,0.798,0.277,-11.096,0.39,5.25e-05,0.163,79.846,0.173,4,0,4
129,0.691,0.498,-6.088,0.0648,1.23e-05,0.531,93.987,0.437,8,1,4
130,0.668,0.618,-4.639,0.0607,0,0.389,120.951,0.125,10,1,4
131,0.425,0.51,-4.838,0.0291,0,0.159,139.972,0.118,0,1,4
132,0.385,0.873,-3.331,0.069,0,0.469,120.393,0.0557,1,1,4
133,0.499,0.246,-8.082,0.0345,0,0.153,81.051,0.853,7,1,4
134,0.793,0.512,-9.319,0.0338,3.81e-05,0.0662,109.994,0.186,0,1,4
135,0.596,0.658,-7.346,0.036,0,0.176,100.012,0.0504,0,1,4
136,0.626,0.547,-8.285,0.0342,1.67e-05,0.192,109.946,0.0656,4,1,4
0,0.46,0.769,-3.862,0.0377,5.58e-06,0.245,155.799,0.0928,5,0,4
1,0.519,0.749,-3.318,0.0405,0.0,0.29,147.905,0.271,6,0,4
2,0.719,0.469,-8.792,0.0533,0.0,0.0851,120.085,0.0329,0,1,4
3,0.561,0.536,-6.227,0.0346,0.0,0.378,150.01,0.0951,6,1,4
4,0.824,0.733,-5.474,0.0613,0.0,0.395,97.972,0.0362,1,1,4
5,0.476,0.777,-3.771,0.0289,0.0,0.472,167.964,0.0103,4,0,4
6,0.743,0.765,-3.588,0.039,0.0417,0.34,114.991,0.0444,5,0,4
7,0.611,0.622,-5.075,0.0734,0.0,0.538,146.11,0.0188,9,0,4
8,0.602,0.609,-7.803,0.0243,0.0002,0.337,93.06,0.0382,0,1,4
9,0.671,0.314,-8.091,0.244,0.0,0.296,110.898,0.11,5,0,4
10,0.578,0.926,-3.689,0.0548,0.0127,0.877,149.976,0.00472,6,0,4
11,0.425,0.743,-5.54,0.148,0.0,0.344,84.748,0.012,11,0,4
12,0.826,0.615,-4.729,0.137,0.00631,0.841,102.999,0.435,1,0,4
13,0.705,0.64,-6.928,0.225,0.0,0.887,144.077,0.0237,11,0,4
14,0.622,0.469,-6.798,0.0363,2.25e-06,0.679,77.019,0.00454,3,0,4
15,0.706,0.728,-3.602,0.0852,0.0,0.851,121.017,0.123,7,1,4
16,0.534,0.87,-3.078,0.0425,0.0,0.462,126.019,0.000334,11,0,4
17,0.743,0.675,-4.267,0.0953,0.000717,0.59,92.909,0.0251,8,0,4
18,0.63,0.91,-2.919,0.144,0.0,0.743,116.98,0.0287,11,0,4
19,0.742,0.809,-3.591,0.176,2.77e-06,0.632,93.95,0.0116,1,0,4
20,0.912,0.716,-4.141,0.0697,0.0,0.377,94.981,0.0904,10,0,4
21,0.964,0.605,-6.223,0.179,7.78e-06,0.646,129.994,0.0668,9,1,4
22,0.929,0.723,-5.792,0.109,0.0,0.458,125.022,0.0672,11,0,4
23,0.697,0.552,-10.271,0.196,0.127,0.278,75.235,0.479,1,0,4
24,0.671,0.685,-5.762,0.05,0.0,0.368,118.449,0.00165,11,0,4
25,0.639,0.912,-2.621,0.0615,0.0,0.343,143.448,0.00107,1,1,4
26,0.686,0.73,-5.077,0.374,4.76e-05,0.474,128.943,0.278,6,0,5
27,0.927,0.563,-5.827,0.175,0.0,0.842,103.312,0.0306,7,1,4
28,0.775,0.904,-4.08,0.0437,0.000303,0.84,130.009,0.0271,1,0,4
29,0.613,0.764,-6.509,0.136,0.0,0.417,160.015,0.0527,2,1,4
30,0.719,0.704,-4.724,0.0476,0.0,0.628,133.002,0.0691,1,1,4
31,0.766,0.709,-6.471,0.123,1.41e-05,0.506,128.07,0.204,9,0,4
32,0.65,0.786,-5.488,0.0463,0.0,0.446,124.96,0.019,9,1,4
33,0.692,0.786,-2.959,0.069,0.0,0.583,100.025,0.23,2,1,4
34,0.703,0.7,-2.417,0.221,0.0,0.34,169.861,0.0055,2,1,4
35,0.69,0.636,-6.028,0.0457,0.0,0.8,96.0,0.0203,9,0,4
36,0.755,0.57,-7.132,0.0888,0.0,0.406,102.991,0.0416,9,1,4
37,0.624,0.685,-5.902,0.12,2.22e-05,0.781,86.059,0.0105,7,1,4
38,0.875,0.551,-6.744,0.317,0.00728,0.861,146.092,0.0488,6,0,4
39,0.616,0.768,-6.714,0.0781,0.0,0.322,122.91,0.0032,0,0,4
40,0.935,0.454,-7.509,0.375,0.0,0.357,133.073,0.0194,1,1,4
41,0.822,0.743,-4.772,0.28,0.0,0.636,84.459,0.016,10,0,4
42,0.623,0.647,-5.438,0.04,0.0,0.522,107.987,0.00122,8,1,4
43,0.836,0.544,-5.975,0.0943,0.0,0.51,97.028,0.0403,7,1,4
44,0.752,0.836,-3.173,0.115,0.000425,0.519,120.003,0.0843,10,1,4
45,0.718,0.691,-6.44,0.0387,0.0,0.552,100.008,0.0159,4,1,4
46,0.718,0.805,-5.257,0.325,0.0,0.36,132.995,0.279,7,1,4
47,0.676,0.807,-5.131,0.029,0.0,0.443,95.956,0.0284,5,1,4
48,0.864,0.495,-7.036,0.037,0.000133,0.72,129.062,0.591,0,1,4
49,0.568,0.761,-3.987,0.0459,0.0,0.789,163.974,0.452,4,1,4
50,0.628,0.655,-5.943,0.0259,0.0,0.705,95.524,0.00147,5,1,4
51,0.687,0.723,-4.751,0.0709,0.00102,0.432,76.0,0.122,7,1,4
52,0.46,0.89,-5.063,0.0621,0.0,0.611,154.85,0.00653,10,0,4
53,0.423,0.882,-4.495,0.107,0.0,0.586,74.753,0.0504,4,1,4
54,0.517,0.906,-3.677,0.0735,9.26e-06,0.731,172.977,0.00272,1,1,4
55,0.659,0.678,-8.18,0.0313,6.69e-06,0.647,106.186,0.157,0,1,4
56,0.692,0.744,-4.565,0.257,0.000423,0.0612,171.374,0.00868,2,1,4
57,0.908,0.669,-2.827,0.0738,0.0,0.662,112.238,0.00286,7,1,4
58,0.548,0.847,-3.237,0.186,0.0,0.1,171.447,0.0622,1,1,4
59,0.855,0.954,-1.19,0.264,0.0,0.668,114.635,0.529,0,0,5
60,0.708,0.843,-2.66,0.314,0.0,0.625,148.14,0.397,7,1,4
61,0.749,0.925,-5.034,0.227,0.0,0.641,86.989,0.241,10,1,4
62,0.834,0.696,-3.224,0.197,0.0,0.804,94.09,0.11,5,1,4
63,0.696,0.602,-6.156,0.159,2.11e-05,0.305,82.989,0.0679,0,0,4
64,0.332,0.635,-5.653,0.0898,2.79e-06,0.261,186.249,0.159,7,1,3
65,0.519,0.917,-3.185,0.0887,2.06e-05,0.652,145.882,0.0167,11,0,4
66,0.777,0.658,-5.191,0.054,0.0,0.633,110.048,0.0767,0,1,4
67,0.595,0.689,-6.107,0.148,5.44e-06,0.213,168.112,0.254,6,0,4
68,0.492,0.577,-6.653,0.234,0.0,0.262,138.827,0.355,0,0,5
69,0.745,0.593,-6.35,0.0526,5.25e-06,0.17,111.002,0.00522,8,1,3
70,0.562,0.689,-6.745,0.127,2.23e-06,0.351,172.054,0.00465,2,1,4
71,0.543,0.39,-7.202,0.0322,0.0,0.303,73.415,0.489,10,1,4
72,0.776,0.78,-4.374,0.128,0.0,0.666,124.949,0.0622,10,0,4
73,0.73,0.703,-5.672,0.0369,0.0,0.595,138.113,0.109,0,0,4
74,0.463,0.857,-3.063,0.0632,0.0,0.856,111.647,0.0506,4,1,4
75,0.767,0.449,-7.158,0.0364,0.000299,0.908,95.03,0.024,8,0,4
76,0.61,0.893,-3.681,0.0921,4.41e-05,0.673,104.031,0.154,9,1,4
77,0.626,0.639,-5.62,0.085,0.0,0.638,144.009,0.0465,10,1,4
78,0.718,0.422,-9.115,0.0621,0.0,0.455,144.678,0.0764,4,0,4
79,0.748,0.749,-5.916,0.516,0.0,0.659,90.09,0.142,8,0,4
80,0.697,0.377,-7.755,0.0397,0.0,0.336,138.754,0.556,3,1,4
81,0.567,0.789,-5.986,0.115,0.0,0.438,163.96,0.0156,5,1,4
82,0.709,0.891,-3.688,0.0528,0.0,0.886,141.04,0.00144,0,1,4
83,0.583,0.7,-4.969,0.211,0.0,0.553,103.072,0.4,2,0,4
84,0.749,0.837,-8.837,0.0512,0.0,0.927,103.483,0.162,7,1,4
85,0.65,0.758,-4.02,0.116,0.0,0.663,94.9,0.166,2,1,4
86,0.494,0.723,-4.559,0.0441,0.0322,0.152,144.036,0.0192,6,0,4
87,0.701,0.425,-10.965,0.375,0.13,0.562,135.128,0.328,7,1,4
88,0.681,0.865,-4.132,0.0594,0.00169,0.528,91.017,0.00464,1,0,4
89,0.602,0.658,-5.934,0.0558,6e-05,0.268,145.031,0.0233,1,1,4
90,0.644,0.755,-5.325,0.0448,7.64e-06,0.334,102.861,0.00237,1,1,4
91,0.6,0.787,-5.163,0.0366,0.0,0.608,127.977,0.043,6,1,4
92,0.664,0.561,-7.031,0.0495,0.0,0.713,150.093,0.00261,6,1,4
93,0.542,0.808,-3.592,0.038,0.000479,0.666,139.907,0.00463,4,1,4
94,0.691,0.548,-7.163,0.0301,3.92e-05,0.494,141.017,0.198,5,1,4
95,0.682,0.927,-2.915,0.0479,0.0,0.744,101.019,0.0843,4,1,4
96,0.242,0.731,-4.828,0.0833,1.21e-06,0.265,180.057,0.164,8,0,4
97,0.683,0.886,-5.045,0.071,0.00188,0.566,100.04,0.000738,4,0,4
98,0.575,0.648,-4.747,0.0333,0.0,0.494,91.974,0.0391,7,1,4
99,0.591,0.585,-6.35,0.0277,0.0,0.324,110.94,0.143,2,1,4
100,0.674,0.428,-9.504,0.122,0.0,0.337,84.878,0.121,7,1,4
101,0.805,0.558,-5.226,0.041,2.2e-05,0.965,114.95,0.164,0,1,4
102,0.926,0.916,-2.221,0.0929,6.17e-06,0.904,110.007,0.35,10,0,4
103,0.662,0.739,-5.354,0.0322,0.0603,0.382,130.999,0.00206,9,0,4
104,0.728,0.525,-5.91,0.171,0.0,0.779,141.855,0.585,1,0,4
105,0.703,0.443,-9.601,0.0862,0.0,0.367,136.647,0.0499,0,0,4
106,0.7,0.647,-8.754,0.0348,3.13e-05,0.557,106.991,0.0434,11,1,4
107,0.402,0.92,-2.944,0.0408,0.0,0.297,139.793,0.000174,2,1,4
108,0.586,0.499,-7.005,0.0267,0.0,0.369,95.012,0.0418,2,1,4
109,0.632,0.339,-7.983,0.0337,0.0,0.0969,141.642,0.546,11,0,3
110,0.626,0.571,-7.461,0.0327,0.0,0.164,129.959,0.25,7,0,4
111,0.666,0.728,-5.808,0.0419,4.26e-06,0.51,122.996,0.00175,7,1,4
112,0.535,0.366,-7.559,0.028,0.0,0.163,89.98,0.721,1,1,4
113,0.617,0.759,-6.785,0.0678,0.0,0.324,122.924,0.0026,0,0,4
114,0.858,0.736,-7.475,0.0701,0.000463,0.704,123.942,0.149,1,0,4
115,0.66,0.703,-4.244,0.0412,0.0,0.309,106.029,0.16,2,1,4
116,0.765,0.776,-4.109,0.0355,0.0,0.812,148.094,0.184,7,0,4
117,0.612,0.619,-5.702,0.0437,0.0,0.469,99.71,0.602,2,1,4
118,0.554,0.362,-10.329,0.0555,0.0,0.147,92.921,0.0957,7,1,4
119,0.813,0.351,-6.568,0.0442,0.0,0.472,104.981,0.27,8,0,4
120,0.706,0.68,-4.65,0.0424,0.0,0.728,105.977,0.118,4,0,4
121,0.502,0.58,-7.507,0.451,0.0,0.347,158.735,0.479,6,0,3
122,0.675,0.356,-9.1,0.188,0.000206,0.339,139.856,0.603,9,1,4
123,0.755,0.532,-7.288,0.0497,0.0,0.363,124.916,0.156,11,0,4
124,0.537,0.471,-6.509,0.19,0.0,0.537,158.712,0.527,0,0,4
125,0.447,0.247,-10.479,0.0327,3.85e-05,0.291,77.791,0.791,3,0,3
126,0.747,0.408,-8.141,0.0511,0.0,0.666,145.728,0.29,2,1,3
127,0.745,0.406,-8.307,0.281,0.0,0.744,128.168,0.617,5,0,4
128,0.768,0.731,-6.054,0.0613,1.14e-06,0.614,99.973,0.0363,2,1,4
129,0.782,0.707,-5.549,0.0509,0.0,0.878,109.01,0.141,0,1,4
130,0.652,0.656,-4.14,0.0467,0.0,0.401,151.946,0.116,5,1,4
131,0.624,0.701,-5.766,0.0373,0.0,0.521,142.085,0.0318,4,1,4
132,0.611,0.706,-5.036,0.0603,0.0,0.724,157.968,0.313,8,1,4
133,0.725,0.417,-11.576,0.0899,0.0,0.551,120.606,0.544,7,1,4
134,0.754,0.686,-3.966,0.049,0.0,0.49,140.071,0.314,7,1,4
135,0.627,0.846,-3.834,0.0457,3.97e-06,0.686,105.061,0.0019,1,0,4
136,0.639,0.816,-5.28,0.0485,0.0604,0.802,138.008,0.000985,6,0,4
137,0.614,0.833,-4.126,0.0641,0.0,0.855,148.136,0.0808,8,1,4
138,0.756,0.448,-2.993,0.0404,3.87e-06,0.431,139.031,0.0508,3,0,4
139,0.355,0.918,-4.36,0.0746,0.0,0.24,148.114,0.00119,1,1,4
140,0.38,0.988,-2.042,0.0639,7.86e-05,0.769,186.113,2.64e-05,1,1,4
141,0.615,0.534,-6.719,0.0386,1.76e-05,0.193,135.917,0.106,9,0,4
142,0.453,0.66,-6.305,0.0643,9.34e-06,0.357,81.268,0.661,4,0,4
143,0.55,0.808,-4.44,0.102,0.000118,0.497,137.935,0.213,8,1,4
144,0.496,0.502,-7.696,0.052,0.0,0.144,78.042,0.251,0,1,4
145,0.828,0.89,-1.831,0.26,0.0,0.524,124.031,0.096,1,1,4
146,0.469,0.955,-4.253,0.0432,1.35e-06,0.462,143.853,0.000343,10,1,4
147,0.934,0.694,-5.849,0.101,1.2e-06,0.833,123.831,0.0971,11,0,4
148,0.752,0.698,-6.53,0.306,0.0,0.347,132.058,0.52,11,1,4
149,0.614,0.937,-7.443,0.115,0.00136,0.386,84.98,0.00161,1,1,4
150,0.842,0.734,-5.065,0.0588,0.0,0.952,137.958,0.0427,1,0,4
151,0.58,0.908,-5.303,0.0341,4.84e-05,0.427,115.016,0.000335,4,1,4
152,0.494,0.939,-3.127,0.126,0.0,0.893,177.751,0.00666,1,1,4
153,0.631,0.239,-7.071,0.0398,0.0,0.0927,79.859,0.864,11,0,4
154,0.736,0.802,-4.759,0.0864,0.0,0.675,144.005,0.468,0,1,4
155,0.482,0.873,-3.145,0.0853,0.0,0.737,165.084,0.0111,0,1,4
156,0.64,0.863,-4.002,0.0322,0.0,0.725,81.003,0.038,5,1,4
157,0.385,0.871,-4.604,0.0795,0.0,0.538,189.76,0.00906,0,0,4
158,0.533,0.437,-7.659,0.162,0.0,0.48,143.263,0.885,3,0,3
159,0.656,0.436,-10.382,0.0542,0.000114,0.111,97.881,0.424,2,1,4
160,0.64,0.755,-4.077,0.0287,0.0208,0.744,116.883,0.0138,1,0,4
161,0.726,0.444,-8.922,0.372,0.143,0.569,185.044,0.283,8,0,4
162,0.722,0.773,-4.378,0.0792,0.0,0.724,94.997,0.0598,5,0,4
163,0.46,0.809,-5.415,0.326,5.04e-05,0.609,157.184,0.0422,6,1,4
164,0.554,0.899,-4.149,0.0385,0.000365,0.556,157.995,0.000469,6,0,4
165,0.791,0.733,-5.215,0.052,0.000381,0.761,114.98,0.147,6,0,4
166,0.38,0.339,-7.885,0.0338,0.0,0.0849,100.607,0.691,3,1,4
167,0.473,0.203,-12.627,0.102,0.0,0.419,168.884,0.941,2,1,4
168,0.734,0.596,-8.142,0.301,0.0,0.251,131.856,0.546,11,1,4
169,0.652,0.802,-6.114,0.181,6.45e-06,0.295,170.157,0.0871,7,1,4
170,0.563,0.664,-5.044,0.154,0.0,0.688,166.928,0.335,9,1,4
171,0.672,0.526,-6.446,0.0599,1.37e-06,0.28,123.999,0.0311,4,1,4
172,0.695,0.575,-6.334,0.116,0.0,0.699,163.929,0.198,10,0,4
173,0.443,0.298,-12.181,0.0644,1e-05,0.172,77.253,0.388,0,1,4
174,0.705,0.849,-5.565,0.181,0.0,0.491,129.914,0.0327,1,1,4
175,0.647,0.568,-8.3,0.14,3.71e-06,0.265,95.97,0.106,11,0,4
176,0.386,0.592,-7.299,0.374,0.0,0.161,146.879,0.363,11,1,4
177,0.721,0.457,-6.916,0.159,0.0,0.63,129.98,0.308,0,1,4
178,0.724,0.543,-6.973,0.0786,0.0,0.439,103.987,0.515,2,0,4
179,0.572,0.867,-2.906,0.0569,0.0,0.517,136.036,0.0209,8,1,4
180,0.735,0.648,-4.523,0.0334,0.000213,0.395,97.985,0.0114,1,0,4
181,0.729,0.875,-4.467,0.0684,0.0,0.733,139.99,0.00561,1,0,4
182,0.855,0.488,-4.601,0.208,0.0,0.619,124.097,0.506,3,1,4
183,0.705,0.699,-2.412,0.226,0.0,0.333,169.874,0.00544,2,1,4
184,0.628,0.676,-5.911,0.0916,2.65e-05,0.75,85.984,0.00957,7,1,4
185,0.519,0.917,-3.185,0.0887,2.06e-05,0.652,145.882,0.0167,11,0,4
186,0.59,0.903,-4.478,0.0363,0.0,0.542,107.023,0.0232,1,0,4
187,0.607,0.622,-5.075,0.0756,0.0,0.537,146.105,0.0187,9,0,4
188,0.918,0.624,-6.809,0.313,0.0,0.707,124.058,0.38,5,0,4
189,0.961,0.627,-5.102,0.0715,7.4e-06,0.778,129.945,0.0568,8,0,4
190,0.745,0.673,-5.071,0.207,1.32e-06,0.895,89.939,0.144,11,1,4
191,0.406,0.818,-3.977,0.119,0.0,0.632,179.846,0.0885,9,1,4
192,0.706,0.483,-7.365,0.0428,3.85e-06,0.416,88.012,0.106,1,1,4
193,0.751,0.502,-8.777,0.162,0.0,0.112,108.989,0.226,7,1,4
194,0.87,0.279,-11.134,0.364,1.74e-05,0.16,79.996,0.16,4,0,4
195,0.483,0.84,-6.508,0.119,0.000575,0.55,157.979,0.43,7,1,4
196,0.649,0.622,-7.054,0.0582,0.0,0.106,90.024,0.074,8,1,4
197,0.691,0.498,-6.088,0.0648,1.23e-05,0.531,93.987,0.437,8,1,4
