,danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,key,mode,time_signature
4,0.822,0.739,-4.541,0.0311,4.26e-05,0.745,118.992,0.0264,1,0,4
5,0.894,0.791,-4.699,0.112,0,0.583,105.018,0.0183,2,1,4
6,0.731,0.807,-6.492,0.1,0.751,0.765,114.759,0.181,3,0,4
7,0.706,0.841,-3.956,0.0418,0,0.861,132.032,7.95e-05,7,1,4
8,0.774,0.838,-3.914,0.114,0.025,0.924,143.04,0.0249,5,0,4
9,0.633,0.976,-5.362,0.0519,1.29e-05,0.493,142.027,0.00281,8,1,4
10,0.707,0.813,-4.515,0.0571,0,0.722,124.921,0.0863,11,0,4
11,0.755,0.837,-2.718,0.142,0,0.714,120.028,0.0991,2,0,4
12,0.72,0.672,-6.852,0.0551,0,0.705,124.986,0.009,7,1,4
13,0.813,0.627,-5.018,0.0486,0.000616,0.801,130.011,0.0771,11,0,4
14,0.646,0.77,-6.596,0.226,0,0.681,99.165,0.00249,2,0,4
15,0.794,0.832,-4.862,0.0407,1.14e-05,0.871,107.657,0.237,1,0,4
16,0.627,0.954,-4.804,0.0425,0.000814,0.312,128.016,0.0015,2,1,4
17,0.852,0.797,-6.543,0.0614,2.69e-06,0.741,96.008,0.322,0,1,4
18,0.727,0.974,-2.261,0.0664,0.000532,0.965,79.526,0.103,4,0,4
19,0.754,0.811,-3.679,0.0561,5.18e-06,0.639,109.902,0.0185,5,1,4
20,0.951,0.6,-4.675,0.0685,0,0.822,125.04,0.106,0,0,4
21,0.956,0.745,-4.753,0.12,0,0.912,107.075,0.206,11,0,4
22,0.902,0.72,-2.776,0.347,0,0.805,90.059,0.26,6,0,4
23,0.908,0.669,-2.827,0.0738,0,0.662,112.238,0.00286,7,1,4
24,0.939,0.742,-5.171,0.0467,0,0.924,118.978,0.321,5,0,4
25,0.583,0.829,-4.603,0.134,0,0.575,174.028,0.00864,1,1,4
26,0.696,0.921,-3.755,0.0363,5.24e-05,0.714,119.001,0.00314,0,1,4
27,0.491,0.956,-1.538,0.392,0,0.811,173.585,0.0295,11,1,4
28,0.802,0.785,-4.781,0.207,0,0.435,99.998,0.14,9,1,4
29,0.712,0.862,-4.612,0.0378,0,0.809,95.051,0.0525,5,0,4
30,0.617,0.717,-7.858,0.153,0,0.49,103.992,0.00564,10,0,4
31,0.949,0.661,-4.244,0.0572,0,0.76,104.504,0.0302,5,0,4
32,0.918,0.609,-5.64,0.0791,0,0.304,128.008,0.0928,10,0,4
33,0.796,0.777,-4.81,0.0397,0.000358,0.787,132.722,0.0261,6,1,4
34,0.843,0.806,-5.946,0.269,0,0.613,94.948,0.143,4,0,4
35,0.788,0.844,-3.131,0.0334,0.000678,0.382,113.324,0.25,2,1,4
36,0.629,0.696,-5.572,0.348,0,0.623,93.034,0.0195,1,0,4
37,0.614,0.574,-7.961,0.466,3.2e-05,0.755,125.173,0.0253,11,1,5
38,0.892,0.714,-6.055,0.141,0.000234,0.817,100.972,0.201,4,0,4
39,0.922,0.909,-2.429,0.27,0,0.309,95.295,0.0281,10,0,4
40,0.911,0.551,-3.75,0.0449,4.12e-05,0.969,92.887,0.132,8,0,4
41,0.692,0.744,-4.565,0.257,0.000423,0.0612,171.374,0.00868,2,1,4
42,0.693,0.729,-2.99,0.378,0,0.521,117.848,0.171,0,1,4
43,0.751,0.834,-5.444,0.0437,1.77e-05,0.894,95.053,0.3,1,0,4
44,0.967,0.583,-5.562,0.0789,0,0.964,117.0,0.0584,7,0,4
45,0.766,0.563,-7.516,0.0339,0.683,0.964,126.007,0.0263,9,0,4
46,0.72,0.808,-5.627,0.0379,0.0293,0.869,126.041,0.00793,6,1,4
47,0.489,0.692,-6.672,0.41,0.00608,0.527,96.946,0.0322,1,1,4
48,0.851,0.806,-4.62,0.0787,1.64e-06,0.787,118.999,0.118,4,1,4
49,0.613,0.697,-8.618,0.133,0,0.476,122.746,0.0194,2,1,4
50,0.649,0.647,-7.695,0.0452,0.161,0.405,125.02,0.0039,9,0,4
51,0.835,0.707,-5.074,0.0598,2.19e-05,0.919,93.955,0.0219,8,1,4
52,0.672,0.82,-4.456,0.0459,0.000188,0.438,120.005,0.0368,11,1,4
53,0.724,0.695,-5.226,0.0622,0,0.235,139.0,0.073,11,1,4
54,0.85,0.7,-6.49,0.0478,1.8e-06,0.722,101.875,0.0616,7,1,4
55,0.888,0.632,-3.872,0.219,0,0.662,91.979,0.19,1,1,4
56,0.736,0.74,-2.18,0.0786,0,0.803,140.141,0.515,0,1,4
57,0.677,0.671,-4.905,0.0361,5.07e-05,0.527,137.046,0.004,7,1,4
58,0.638,0.877,-4.449,0.0302,0.0221,0.743,139.052,0.0771,7,1,4
59,0.81,0.538,-5.784,0.0356,0,0.828,109.97,0.528,0,0,4
60,0.791,0.733,-5.215,0.052,0.000381,0.761,114.98,0.147,6,0,4
61,0.744,0.766,-6.375,0.0265,0,0.61,127.966,0.0873,0,1,4
62,0.74,0.783,-5.367,0.0427,0.000308,0.812,100.011,0.0297,0,1,4
63,0.498,0.862,-6.02,0.0589,0.00941,0.47,128.034,0.000313,7,0,4
64,0.949,0.79,-5.957,0.0756,0,0.807,117.002,0.00437,8,1,4
65,0.753,0.931,-4.922,0.0652,0.00696,0.767,113.029,0.00994,2,1,4
66,0.597,0.837,-6.518,0.375,0.00115,0.447,126.342,0.00427,10,1,4
67,0.944,0.511,-10.96,0.161,0.00107,0.842,113.046,0.042,5,0,4
68,0.925,0.659,-4.763,0.231,7.88e-05,0.71,97.018,0.206,3,1,4
69,0.673,0.841,-3.564,0.0557,0,0.94,97.027,0.0683,7,1,4
70,0.846,0.482,-6.721,0.129,0,0.212,100.969,0.0246,1,0,4
71,0.865,0.69,-7.448,0.0443,0.0162,0.867,121.983,0.285,7,1,4
72,0.612,0.961,-3.078,0.333,4.17e-05,0.867,129.873,0.107,10,0,5
73,0.61,0.926,-4.843,0.0479,0.0012,0.861,172.638,0.031,8,0,4
74,0.73,0.849,-5.281,0.0299,2.6e-05,0.887,117.31,0.00234,1,0,4
75,0.751,0.731,-4.419,0.0308,0,0.973,97.007,0.0838,6,0,4
76,0.648,0.759,-4.315,0.306,0,0.518,85.996,0.0142,6,1,4
77,0.85,0.631,-8.401,0.227,0.000406,0.738,126.002,0.00684,1,1,4
78,0.674,0.882,-2.771,0.0477,6.47e-05,0.682,123.016,0.000441,3,0,4
79,0.81,0.755,-6.408,0.199,0,0.625,130.991,0.291,0,1,4
80,0.528,0.965,-7.984,0.0465,0.985,0.587,136.065,0.141,11,0,4
81,0.817,0.716,-8.898,0.144,0.00263,0.692,123.474,0.0427,6,0,4
82,0.817,0.733,-6.009,0.145,4.31e-05,0.833,127.056,0.0152,2,1,4
83,0.514,0.911,-2.027,0.41,0,0.619,161.109,0.0559,1,0,4
84,0.802,0.903,-3.267,0.046,0,0.96,128.93,0.0011,11,0,4
85,0.926,0.916,-2.221,0.0929,6.17e-06,0.904,110.007,0.35,10,0,4
86,0.894,0.678,-5.611,0.0523,2.43e-06,0.844,105.024,0.00569,6,0,4
87,0.798,0.629,-6.857,0.0735,2.29e-05,0.4,130.002,0.00474,11,0,4
88,0.706,0.888,-6.959,0.0654,9.64e-05,0.714,121.549,0.119,2,1,4
89,0.739,0.945,-4.443,0.0881,0,0.627,130.018,0.125,0,0,4
90,0.759,0.678,-5.148,0.314,0,0.327,89.64,0.23,9,0,4
91,0.884,0.677,-5.603,0.283,0,0.584,101.868,0.0778,1,1,4
92,0.893,0.823,-3.708,0.122,0,0.902,128.009,0.0714,5,0,4
93,0.801,0.645,-6.93,0.0356,0,0.824,110.011,0.046,1,1,4
94,0.699,0.76,-3.173,0.0677,0,0.696,129.996,0.00223,5,1,4
95,0.86,0.907,-3.321,0.0407,0.693,0.786,138.045,0.279,2,1,4
96,0.554,0.91,-7.508,0.0742,0.000111,0.682,128.996,0.00143,6,0,4
97,0.871,0.597,-4.932,0.0464,0.000113,0.635,125.999,0.126,5,0,4
98,0.723,0.872,-3.617,0.0586,0.000154,0.544,128.038,0.192,1,1,4
99,0.667,0.773,-4.983,0.0586,0,0.667,89.976,0.201,5,0,4
100,0.825,0.856,-1.912,0.0476,1.4e-06,0.207,128.016,0.00851,1,1,4
101,0.426,0.584,-5.293,0.296,0,0.272,193.437,0.0383,1,1,4
102,0.842,0.791,-5.277,0.0437,0,0.95,126.962,0.428,7,0,4
103,0.787,0.799,-4.68,0.0993,0,0.835,143.052,0.189,8,0,4
104,0.797,0.75,-9.369,0.247,0.108,0.74,177.87,0.533,0,1,4
105,0.652,0.605,-7.371,0.0393,0,0.394,126.091,0.00481,8,1,4
106,0.805,0.717,-3.956,0.266,0,0.582,112.989,0.0669,2,1,4
107,0.677,0.682,-6.879,0.0361,0,0.875,106.279,0.0405,9,1,4
108,0.617,0.977,-7.028,0.0276,0.0016,0.679,131.965,0.153,9,0,4
109,0.635,0.827,-7.541,0.0583,0.00719,0.272,149.974,0.211,11,0,4
110,0.762,0.754,-3.425,0.046,0.0665,0.715,129.026,0.00022,0,0,4
111,0.644,0.981,-6.644,0.0439,9.67e-05,0.379,140.012,0.0271,7,0,4
112,0.7,0.758,-3.012,0.342,1.3e-05,0.889,78.693,0.0444,10,0,4
113,0.711,0.753,-6.461,0.0766,2.96e-05,0.588,126.051,0.028,4,0,4
114,0.649,0.931,-3.15,0.181,0,0.744,153.645,0.0093,1,0,4
115,0.605,0.874,-4.949,0.0295,0.812,0.836,125.99,0.000563,7,0,4
116,0.64,0.889,-3.073,0.322,0,0.436,99.931,0.107,2,1,4
117,0.786,0.842,-5.115,0.0707,3.54e-06,0.685,97.577,0.00305,4,0,4
118,0.606,0.591,-7.228,0.087,0,0.477,95.802,0.0756,0,0,4
119,0.855,0.674,-4.328,0.314,0,0.578,95.991,0.165,7,1,4
120,0.87,0.712,-6.313,0.0432,0.000331,0.877,121.057,0.0202,11,0,4
121,0.904,0.813,-7.105,0.121,0.00697,0.81,125.461,0.0311,4,0,4
122,0.607,0.923,-6.777,0.0948,1.1e-06,0.868,184.819,0.0193,1,1,4
123,0.77,0.86,-3.702,0.19,0.000713,0.547,96.428,0.0159,6,1,4
124,0.877,0.637,-3.493,0.101,2.5e-06,0.569,119.988,0.00516,1,0,4
125,0.801,0.682,-5.919,0.225,1.56e-05,0.586,123.95,0.111,1,0,4
126,0.801,0.876,-3.94,0.0446,1.38e-05,0.932,122.979,0.144,8,0,4
127,0.645,0.921,-5.256,0.0302,1.08e-05,0.864,129.0,0.00809,6,0,4
128,0.685,0.803,-4.251,0.156,0,0.799,107.005,0.0601,2,1,4
129,0.753,0.835,-4.631,0.0533,8.74e-05,0.669,123.943,0.000842,5,0,4
130,0.841,0.63,-5.356,0.0443,0,0.876,97.964,0.0725,1,1,4
131,0.74,0.876,-6.87,0.0369,0.00152,0.825,127.002,0.0173,6,0,4
132,0.645,0.984,-7.051,0.0508,0.00701,0.553,144.954,0.164,4,1,4
133,0.869,0.887,-4.505,0.0993,0,0.784,129.221,0.0605,0,1,4
134,0.652,0.733,-8.207,0.246,0.00867,0.744,127.533,0.00672,7,1,4
135,0.588,0.877,-4.78,0.16,0,0.645,155.165,0.00952,8,1,4
136,0.588,0.461,-8.686,0.161,1.54e-05,0.659,200.053,0.237,6,0,4
137,0.686,0.789,-4.713,0.23,0.0147,0.72,172.976,0.0125,8,0,4
138,0.893,0.74,-4.936,0.132,0,0.963,101.025,0.299,11,0,4
139,0.878,0.724,-5.373,0.129,0.0116,0.904,121.906,0.168,10,0,4
140,0.68,0.805,-3.232,0.0801,0.0558,0.865,132.005,0.0134,8,0,4
141,0.73,0.602,-3.782,0.206,3.69e-06,0.927,97.954,0.362,6,0,4
142,0.634,0.97,-9.585,0.0569,0.88,0.202,137.997,0.0156,8,0,4
143,0.757,0.78,-5.038,0.319,0,0.589,97.917,0.0811,1,1,4
144,0.624,0.977,-3.34,0.22,0,0.74,126.129,0.00615,11,0,4
145,0.76,0.696,-5.811,0.0491,0,0.903,127.029,0.0195,0,1,4
146,0.639,0.69,-10.047,0.264,0.000551,0.579,119.63,0.0265,7,1,4
147,0.934,0.706,-5.317,0.178,0.000121,0.614,112.962,0.0305,7,1,4
148,0.522,0.934,-6.489,0.0369,0.0652,0.46,143.997,0.00107,6,0,4
149,0.783,0.649,-4.127,0.0322,0.00482,0.665,103.997,0.0209,7,1,4
